Volume,Analyte,Signal
19.5120909540618,DARPin,-5.2496325788783e-4
19.5120909540618,target,NA
19.5120909540618,complex,NA
19.5121861169668,DARPin,NA
19.5121861169668,target,5.5586094544588e-4
19.5121861169668,complex,0.0012769415562929
19.5204242064644,DARPin,-2.5361923091862e-4
19.5204242064644,target,NA
19.5204242064644,complex,NA
19.520519409847,DARPin,NA
19.520519409847,target,2.7859895061353e-4
19.520519409847,complex,0.00127732201708398
19.5287574588671,DARPin,-1.1806653828908e-4
19.5287574588671,target,NA
19.5287574588671,complex,NA
19.5288527027273,DARPin,NA
19.5288527027273,target,8.2873535407946e-4
19.5288527027273,complex,0.00127770247787512
19.5370907112697,DARPin,-5.16709853194792e-5
19.5370907112697,target,NA
19.5370907112697,complex,NA
19.5371859956075,DARPin,NA
19.5371859956075,target,8.2811976697577e-4
19.5371859956075,complex,0.00127808293866626
19.5454239636723,DARPin,-1.98540021798207e-5
19.5454239636723,target,NA
19.5454239636723,complex,NA
19.5455192884878,DARPin,NA
19.5455192884878,target,8.2497678429128e-4
19.5455192884878,complex,7.3150115924194e-4
19.553757216075,DARPin,1.19629809599384e-5
19.553757216075,target,NA
19.553757216075,complex,NA
19.5538525813681,DARPin,NA
19.5538525813681,target,2.7865056847288e-4
19.5538525813681,complex,1.8492743740163e-4
19.5620904684776,DARPin,1.92851136624876e-5
19.5620904684776,target,NA
19.5620904684776,complex,NA
19.5621858742483,DARPin,NA
19.5621858742483,target,-5.5064188695679e-4
19.5621858742483,complex,-3.6164628443867e-4
19.5704237208802,DARPin,2.03039141785388e-5
19.5704237208802,target,NA
19.5704237208802,complex,NA
19.5705191671286,DARPin,NA
19.5705191671286,target,-0.00137993434238642
19.5705191671286,complex,-3.6125776606318e-4
19.5787569732828,DARPin,2.13227146945397e-5
19.5787569732828,target,NA
19.5787569732828,complex,NA
19.5788524600088,DARPin,NA
19.5788524600088,target,2.7678769199326e-4
19.5788524600088,complex,-3.6086924768769e-4
19.5870902256855,DARPin,5.6687176849311e-4
19.5870902256855,target,NA
19.5870902256855,complex,NA
19.5871857528891,DARPin,NA
19.5871857528891,target,5.4998727896597e-4
19.5871857528891,complex,1.6745218311814e-4
19.5954234780881,DARPin,5.75405667101e-4
19.5954234780881,target,NA
19.5954234780881,complex,NA
19.5955190457694,DARPin,NA
19.5955190457694,target,6.853368772804e-4
19.5955190457694,complex,1.7734596487083e-4
19.6037567304907,DARPin,5.7329160942082e-4
19.6037567304907,target,NA
19.6037567304907,complex,NA
19.6038523386496,DARPin,NA
19.6038523386496,target,4.7606150394929e-4
19.6038523386496,complex,1.8723974662353e-4
19.6120899828934,DARPin,5.7117755174069e-4
19.6120899828934,target,NA
19.6120899828934,complex,NA
19.6121856315299,DARPin,NA
19.6121856315299,target,2.6678613061812e-4
19.6121856315299,complex,0.00126881370496645
19.620423235296,DARPin,5.5841553777253e-4
19.620423235296,target,NA
19.620423235296,complex,NA
19.6205189244101,DARPin,NA
19.6205189244101,target,-2.8210776870152e-4
19.6205189244101,complex,0.00113801501739651
19.6287564876986,DARPin,1.98586223244161e-5
19.6287564876986,target,NA
19.6287564876986,complex,NA
19.6288522172904,DARPin,NA
19.6288522172904,target,-6.08231979945771e-6
19.6288522172904,complex,0.00100721632982647
19.6370897401013,DARPin,-2.6630414639903e-4
19.6370897401013,target,NA
19.6370897401013,complex,NA
19.6371855101707,DARPin,NA
19.6371855101707,target,1.3162126816903e-4
19.6371855101707,complex,7.3571577241918e-4
19.6454229925039,DARPin,-5.5246691512253e-4
19.6454229925039,target,NA
19.6454229925039,complex,NA
19.6455188030509,DARPin,NA
19.6455188030509,target,2.6932485613753e-4
19.6455188030509,complex,1.8281147533739e-4
19.6537562449065,DARPin,5.6248536615228e-4
19.6537562449065,target,NA
19.6537562449065,complex,NA
19.6538520959312,DARPin,NA
19.6538520959312,target,8.19501547524e-4
19.6538520959312,complex,0.00127068915030825
19.6620894973091,DARPin,5.8215622635553e-4
19.6620894973091,target,NA
19.6620894973091,complex,NA
19.6621853888114,DARPin,NA
19.6621853888114,target,8.1888596042026e-4
19.6621853888114,complex,0.00128378985053302
19.6704227497118,DARPin,4.3736580077831e-4
19.6704227497118,target,NA
19.6704227497118,complex,NA
19.6705186816917,DARPin,NA
19.6705186816917,target,8.1827037331657e-4
19.6705186816917,complex,0.00128417031132416
19.6787560021144,DARPin,2.9257537520108e-4
19.6787560021144,target,NA
19.6787560021144,complex,NA
19.6788519745719,DARPin,NA
19.6788519745719,target,0.00081765478621288995
19.6788519745719,complex,0.00128455077211525
19.687089254517,DARPin,-5.3021117593578e-4
19.687089254517,target,NA
19.687089254517,complex,NA
19.6871852674522,DARPin,NA
19.6871852674522,target,-7.93789513226681e-6
19.6871852674522,complex,7.3801465233416e-4
19.6954225069197,DARPin,1.54372910320109e-5
19.6954225069197,target,NA
19.6954225069197,complex,NA
19.6955185603325,DARPin,NA
19.6955185603325,target,-8.3353057647742e-4
19.6955185603325,complex,7.3202424996306e-4
19.7037557593223,DARPin,5.6108575799981e-4
19.7037557593223,target,NA
19.7037557593223,complex,NA
19.7038518532127,DARPin,NA
19.7038518532127,target,-0.0024865820880016
19.7038518532127,complex,0.00127931591960357
19.7120890117249,DARPin,5.6085248997438e-4
19.7120890117249,target,NA
19.7120890117249,complex,NA
19.712185146093,DARPin,NA
19.712185146093,target,-0.00221427924300553
19.712185146093,complex,0.00114775478313818
19.7204222641276,DARPin,4.2598994692968e-4
19.7204222641276,target,NA
19.7204222641276,complex,NA
19.7205184389732,DARPin,NA
19.7205184389732,target,-0.00194197639800946
19.7205184389732,complex,0.00101619364667273
19.7287555165302,DARPin,2.9112740388497e-4
19.7287555165302,target,NA
19.7287555165302,complex,NA
19.7288517318535,DARPin,NA
19.7288517318535,target,2.6314212648693e-4
19.7288517318535,complex,7.4631467806571e-4
19.7370887689328,DARPin,1.17587532944512e-5
19.7370887689328,target,NA
19.7370887689328,complex,NA
19.7371850247338,DARPin,NA
19.7371850247338,target,3.2922386347662e-4
19.7371850247338,complex,0.00128082701932273
19.7454220213354,DARPin,-1.935224019003e-4
19.7454220213354,target,NA
19.7454220213354,complex,NA
19.745518317614,DARPin,NA
19.745518317614,target,2.9156521196417e-4
19.745518317614,complex,0.0012875944584442
19.7537552737381,DARPin,-3.9880355709505e-4
19.7537552737381,target,NA
19.7537552737381,complex,NA
19.7538516104943,DARPin,NA
19.7538516104943,target,2.5390656045166e-4
19.7538516104943,complex,0.00128797491923534
19.7620885261407,DARPin,-0.00107595418347496
19.7620885261407,target,NA
19.7620885261407,complex,NA
19.7621849033745,DARPin,NA
19.7621849033745,target,-8.4099072647192e-4
19.7621849033745,complex,0.00101810937993519
19.7704217785433,DARPin,2.30776823661941e-5
19.7704217785433,target,NA
19.7704217785433,complex,NA
19.7705181962548,DARPin,NA
19.7705181962548,target,-5.6619674502364e-4
19.7705181962548,complex,7.4824384063509e-4
19.778755030946,DARPin,-3.9095114193131e-4
19.778755030946,target,NA
19.778755030946,complex,NA
19.7788514891351,DARPin,NA
19.7788514891351,target,-2.9140276357536e-4
19.7788514891351,complex,-0.00116546555267641
19.7870882833486,DARPin,-8.0497996622881e-4
19.7870882833486,target,NA
19.7870882833486,complex,NA
19.7871847820153,DARPin,NA
19.7871847820153,target,2.5942927799317e-4
19.7871847820153,complex,-0.00307917494598796
19.7954215357512,DARPin,-0.00273206948066493
19.7954215357512,target,NA
19.7954215357512,complex,NA
19.7955180748956,DARPin,NA
19.7955180748956,target,5.3392512882528e-4
19.7955180748956,complex,-0.00104398926288583
19.8037547881539,DARPin,-0.00136122925138133
19.8037547881539,target,NA
19.8037547881539,complex,NA
19.8038513677758,DARPin,NA
19.8038513677758,target,6.6964453668091e-4
19.8038513677758,complex,-1.5011370538217e-4
19.8120880405565,DARPin,9.61097790222338e-6
19.8120880405565,target,NA
19.8120880405565,complex,NA
19.8121846606561,DARPin,NA
19.8121846606561,target,4.5933468704235e-4
19.8121846606561,complex,2.9380872822385e-4
19.8204212929591,DARPin,-6.04027772114206e-5
19.8204212929591,target,NA
19.8204212929591,complex,NA
19.8205179535363,DARPin,NA
19.8205179535363,target,2.4902483740384e-4
19.8205179535363,complex,7.3773116182988e-4
19.8287545453618,DARPin,-1.3041653232516e-4
19.8287545453618,target,NA
19.8287545453618,complex,NA
19.8288512464166,DARPin,NA
19.8288512464166,target,-8.4597988397426e-4
19.8288512464166,complex,7.3811162262097e-4
19.8370877977644,DARPin,-5.3956336405037e-4
19.8370877977644,target,NA
19.8370877977644,complex,NA
19.8371845392969,DARPin,NA
19.8371845392969,target,-5.711751590805e-4
19.8371845392969,complex,7.3849208341211e-4
19.845421050167,DARPin,-1.2603063107008e-4
19.845421050167,target,NA
19.845421050167,complex,NA
19.8455178321771,DARPin,NA
19.8455178321771,target,-2.9637043418679e-4
19.8455178321771,complex,8.7719574806749e-4
19.8537543025696,DARPin,-5.65022199040944e-5
19.8537543025696,target,NA
19.8537543025696,complex,NA
19.8538511250574,DARPin,NA
19.8538511250574,target,2.5508338429682e-4
19.8538511250574,complex,8.116282400519e-4
19.8620875549723,DARPin,-2.79460956520745e-5
19.8620875549723,target,NA
19.8620875549723,complex,NA
19.8621844179376,DARPin,NA
19.8621844179376,target,5.3050115705603e-4
19.8621844179376,complex,7.4606073203636e-4
19.8704208073749,DARPin,-1.98761148569631e-5
19.8704208073749,target,NA
19.8704208073749,complex,NA
19.8705177108179,DARPin,NA
19.8705177108179,target,6.6729658813696e-4
19.8705177108179,complex,7.4001392657661e-4
19.8787540597775,DARPin,-8.3575369743984e-4
19.8787540597775,target,NA
19.8787540597775,complex,NA
19.8788510036982,DARPin,NA
19.8788510036982,target,7.3478084837868e-4
19.8788510036982,complex,7.4039438736769e-4
19.8870873121802,DARPin,-0.00165163128002268
19.8870873121802,target,NA
19.8870873121802,complex,NA
19.8871842965784,DARPin,NA
19.8871842965784,target,8.0226510862041e-4
19.8871842965784,complex,7.5326105696085e-4
19.8954205645828,DARPin,-5.4566187971798e-4
19.8954205645828,target,NA
19.8954205645828,complex,NA
19.8955175894587,DARPin,NA
19.8955175894587,target,8.0164952151667e-4
19.8955175894587,complex,6.1854134752788e-4
19.9037538169854,DARPin,-1.2992453883823e-4
19.9037538169854,target,NA
19.9037538169854,complex,NA
19.9038508823389,DARPin,NA
19.9038508823389,target,7.9621012732895e-4
19.9038508823389,complex,4.8382163809496e-4
19.9120870693881,DARPin,-5.93032276710237e-5
19.9120870693881,target,NA
19.9120870693881,complex,NA
19.9121841752192,DARPin,NA
19.9121841752192,target,-2.989288871175e-4
19.9121841752192,complex,2.0151554963597e-4
19.9204203217907,DARPin,1.13180834962378e-5
19.9204203217907,target,NA
19.9204203217907,complex,NA
19.9205174680995,DARPin,NA
19.9205174680995,target,-2.53126558960003e-5
19.9205174680995,complex,6.0880803791929e-4
19.9287535741933,DARPin,0.00110810912281094
19.9287535741933,target,NA
19.9287535741933,complex,NA
19.9288507609797,DARPin,NA
19.9288507609797,target,2.4830357532545e-4
19.9288507609797,complex,6.7915854491402e-4
19.9370868265959,DARPin,0.00110787585478552
19.9370868265959,target,NA
19.9370868265959,complex,NA
19.93718405386,DARPin,NA
19.93718405386,target,7.9857158599818e-4
19.93718405386,complex,4.3788164987037e-4
19.9454200789986,DARPin,0.00108367595289689
19.9454200789986,target,NA
19.9454200789986,complex,NA
19.9455173467402,DARPin,NA
19.9455173467402,target,7.979559988945e-4
19.9455173467402,complex,1.9660475482666e-4
19.9537533314012,DARPin,-0.00163525892331287
19.9537533314012,target,NA
19.9537533314012,complex,NA
19.9538506396205,DARPin,NA
19.9538506396205,target,7.9494462341701e-4
19.9538506396205,complex,-3.5629954225506e-4
19.9620865838038,DARPin,-5.3843026820408e-4
19.9620865838038,target,NA
19.9620865838038,complex,NA
19.9621839325007,DARPin,NA
19.9621839325007,target,2.4583048346507e-4
19.9621839325007,complex,2.0060213935614e-4
19.9704198362065,DARPin,5.5839838690474e-4
19.9704198362065,target,NA
19.9704198362065,complex,NA
19.970517225381,DARPin,NA
19.970517225381,target,2.4521221050005e-4
19.970517225381,complex,4.7278102810865e-4
19.9787530886091,DARPin,3.5066145779063e-4
19.9787530886091,target,NA
19.9787530886091,complex,NA
19.9788505182613,DARPin,NA
19.9788505182613,target,2.4459393753503e-4
19.9788505182613,complex,7.4495991686115e-4
19.9870863410117,DARPin,1.4292452867652e-4
19.9870863410117,target,NA
19.9870863410117,complex,NA
19.9871838111415,DARPin,NA
19.9871838111415,target,7.9487806337601e-4
19.9871838111415,complex,7.4534037765224e-4
19.9954195934144,DARPin,-5.3943857189297e-4
19.9954195934144,target,NA
19.9954195934144,complex,NA
19.9955171040218,DARPin,NA
19.9955171040218,target,7.9426247627227e-4
19.9955171040218,complex,0.00129253804214511
20.003752845817,DARPin,-2.7015266616542e-4
20.003752845817,target,NA
20.003752845817,complex,NA
20.003850396902,DARPin,NA
20.003850396902,target,3.810582937121e-4
20.003850396902,complex,0.00129938874296892
20.0120860982196,DARPin,-8.66760437934775e-7
20.0120860982196,target,NA
20.0120860982196,complex,NA
20.0121836897823,DARPin,NA
20.0121836897823,target,-3.21458888481156e-5
20.0121836897823,complex,0.00129976920376001
20.0204193506222,DARPin,-1.10002846330582e-6
20.0204193506222,target,NA
20.0204193506222,complex,NA
20.0205169826626,DARPin,NA
20.0205169826626,target,-8.6269801327636e-4
20.0205169826626,complex,0.00130014966455115
20.0287526030249,DARPin,-1.4074553186622e-4
20.0287526030249,target,NA
20.0287526030249,complex,NA
20.0288502755428,DARPin,NA
20.0288502755428,target,2.4088429974456e-4
20.0288502755428,complex,7.5372366508608e-4
20.0370858554275,DARPin,-2.803910352692e-4
20.0370858554275,target,NA
20.0370858554275,complex,NA
20.0371835684231,DARPin,NA
20.0371835684231,target,7.9118454075379e-4
20.0371835684231,complex,7.4762314239896e-4
20.0454191078301,DARPin,-5.6418836397406e-4
20.0454191078301,target,NA
20.0454191078301,complex,NA
20.0455168613033,DARPin,NA
20.0455168613033,target,7.9175073266887e-4
20.0455168613033,complex,7.4881473332293e-4
20.0537523602328,DARPin,-8.3183087259441e-4
20.0537523602328,target,NA
20.0537523602328,complex,NA
20.0538501541836,DARPin,NA
20.0538501541836,target,7.9172469214391e-4
20.0538501541836,complex,7.4878962904763e-4
20.0620856126354,DARPin,-0.00109947338121482
20.0620856126354,target,NA
20.0620856126354,complex,NA
20.0621834470639,DARPin,NA
20.0621834470639,target,6.5308067446517e-4
20.0621834470639,complex,7.4876452477232e-4
20.070418865038,DARPin,6.92580638440766e-6
20.070418865038,target,NA
20.070418865038,complex,NA
20.0705167399441,DARPin,NA
20.0705167399441,target,5.1443665678649e-4
20.0705167399441,complex,7.5239353488672e-4
20.0787521174407,DARPin,-6.48343962630474e-5
20.0787521174407,target,NA
20.0787521174407,complex,NA
20.0788500328244,DARPin,NA
20.0788500328244,target,2.3717466195414e-4
20.0788500328244,complex,7.5602254500106e-4
20.0870853698433,DARPin,-1.3659459891045e-4
20.0870853698433,target,NA
20.0870853698433,complex,NA
20.0871833257046,DARPin,NA
20.0871833257046,target,-3.77372041474255e-5
20.0871833257046,complex,8.255666221203e-4
20.0954186222459,DARPin,-5.4712784129798e-4
20.0954186222459,target,NA
20.0954186222459,complex,NA
20.0955166185849,DARPin,NA
20.0955166185849,target,-3.1264907024909e-4
20.0955166185849,complex,7.9136930353931e-4
20.1037518746486,DARPin,5.4988889277988e-4
20.1037518746486,target,NA
20.1037518746486,complex,NA
20.1038499114652,DARPin,NA
20.1038499114652,target,-3.1444509344078e-4
20.1038499114652,complex,7.5717198495843e-4
20.1120851270512,DARPin,2.8118969320412e-4
20.1120851270512,target,NA
20.1120851270512,complex,NA
20.1121832043454,DARPin,NA
20.1121832043454,target,-3.1624111663243e-4
20.1121832043454,complex,7.5592951401863e-4
20.1204183794538,DARPin,1.24904936283613e-5
20.1204183794538,target,NA
20.1204183794538,complex,NA
20.1205164972257,DARPin,NA
20.1205164972257,target,9.75179895552404e-5
20.1205164972257,complex,7.5468704307873e-4
20.1287516318564,DARPin,-5.4810390287815e-4
20.1287516318564,target,NA
20.1287516318564,complex,NA
20.1288497901059,DARPin,NA
20.1288497901059,target,1.663507200888e-4
20.1288497901059,complex,2.1154719499585e-4
20.1370848842591,DARPin,-2.7576574422683e-4
20.1370848842591,target,NA
20.1370848842591,complex,NA
20.1371830829862,DARPin,NA
20.1371830829862,target,1.9987377401714e-4
20.1371830829862,complex,4.8857674937711e-4
20.1454181366617,DARPin,-1.4029903054841e-4
20.1454181366617,target,NA
20.1454181366617,complex,NA
20.1455163758664,DARPin,NA
20.1455163758664,target,2.1574198964287e-4
20.1455163758664,complex,7.6560630375832e-4
20.1537513890643,DARPin,-4.83231686994702e-6
20.1537513890643,target,NA
20.1537513890643,complex,NA
20.1538496687467,DARPin,NA
20.1538496687467,target,2.2278547197863e-4
20.1538496687467,complex,0.00129971576581029
20.162084641467,DARPin,-8.2110596213713e-4
20.162084641467,target,NA
20.162084641467,complex,NA
20.162182961627,DARPin,NA
20.162182961627,target,2.2541658766935e-4
20.162182961627,complex,0.00130661749800014
20.1704178938696,DARPin,-0.00163737960740432
20.1704178938696,target,NA
20.1704178938696,complex,NA
20.1705162545072,DARPin,NA
20.1705162545072,target,2.2804770336012e-4
20.1705162545072,complex,0.00130699795879128
20.1787511462722,DARPin,-0.00329296168474841
20.1787511462722,target,NA
20.1787511462722,complex,NA
20.1788495473875,DARPin,NA
20.1788495473875,target,2.2743211625644e-4
20.1788495473875,complex,0.00131064442700444
20.1870843986749,DARPin,5.4755621252572e-4
20.1870843986749,target,NA
20.1870843986749,complex,NA
20.1871828402677,DARPin,NA
20.1871828402677,target,2.2681652915275e-4
20.1871828402677,complex,7.6590917726984e-4
20.1954176510775,DARPin,5.473229445003e-4
20.1954176510775,target,NA
20.1954176510775,complex,NA
20.195516133148,DARPin,NA
20.195516133148,target,2.2620094204901e-4
20.195516133148,complex,2.2117392753529e-4
20.2037509034801,DARPin,5.4708967647488e-4
20.2037509034801,target,NA
20.2037509034801,complex,NA
20.2038494260283,DARPin,NA
20.2038494260283,target,-4.75922627759961e-5
20.2038494260283,complex,-8.7194304014706e-4
20.2120841558827,DARPin,5.4685640844945e-4
20.2120841558827,target,NA
20.2120841558827,complex,NA
20.2121827189085,DARPin,NA
20.2121827189085,target,-3.2138546760095e-4
20.2121827189085,complex,0.00128273997303361
20.2204174082854,DARPin,5.4777713921736e-4
20.2204174082854,target,NA
20.2204174082854,complex,NA
20.2205160117888,DARPin,NA
20.2205160117888,target,-8.706715026801e-4
20.2205160117888,complex,0.001309280723538
20.228750660688,DARPin,5.469668717953e-4
20.228750660688,target,NA
20.228750660688,complex,NA
20.228849304669,DARPin,NA
20.228849304669,target,-0.00115024871004522
20.228849304669,complex,0.00130966118432909
20.2370839130906,DARPin,5.4615660437324e-4
20.2370839130906,target,NA
20.2370839130906,complex,NA
20.2371825975493,DARPin,NA
20.2371825975493,target,-0.00142982591741028
20.2371825975493,complex,2.1656301767601e-4
20.2454171654933,DARPin,5.4592333634782e-4
20.2454171654933,target,NA
20.2454171654933,complex,NA
20.2455158904296,DARPin,NA
20.2455158904296,target,2.2480920265299e-4
20.2455158904296,complex,7.5058384630332e-4
20.2537504178959,DARPin,5.4798463169689e-4
20.2537504178959,target,NA
20.2537504178959,complex,NA
20.2538491833098,DARPin,NA
20.2538491833098,target,-1.8905435888145e-4
20.2538491833098,complex,4.8251649118813e-4
20.2620836702985,DARPin,5.4889595851626e-4
20.2620836702985,target,NA
20.2620836702985,complex,NA
20.2621824761901,DARPin,NA
20.2621824761901,target,-6.0291792041595e-4
20.2621824761901,complex,2.1444913607299e-4
20.2704169227012,DARPin,5.4980728533568e-4
20.2704169227012,target,NA
20.2704169227012,complex,NA
20.2705157690703,DARPin,NA
20.2705157690703,target,-0.0019833142142543
20.2705157690703,complex,-8.7535079282144e-4
20.2787501751038,DARPin,5.4956864362545e-4
20.2787501751038,target,NA
20.2787501751038,complex,NA
20.2788490619506,DARPin,NA
20.2788490619506,target,2.223361107926e-4
20.2788490619506,complex,7.3897182738374e-4
20.2870834275064,DARPin,5.4933000191528e-4
20.2870834275064,target,NA
20.2870834275064,complex,NA
20.2871823548308,DARPin,NA
20.2871823548308,target,7.7271692764282e-4
20.2871823548308,complex,7.5903696613254e-4
20.295416679909,DARPin,-4.23024129229612e-6
20.295416679909,target,NA
20.295416679909,complex,NA
20.2955156477111,DARPin,NA
20.2955156477111,target,7.7210134053908e-4
20.2955156477111,complex,7.6270223537524e-4
20.3037499323117,DARPin,-5.4867671521971e-4
20.3037499323117,target,NA
20.3037499323117,complex,NA
20.3038489405914,DARPin,NA
20.3038489405914,target,7.7148575343539e-4
20.3038489405914,complex,7.6636750461799e-4
20.3120831847143,DARPin,-0.00109312318914713
20.3120831847143,target,NA
20.3120831847143,complex,NA
20.3121822334716,DARPin,NA
20.3121822334716,target,7.6630957366119e-4
20.3121822334716,complex,0.00130689348947576
20.3204164371169,DARPin,-0.0010956563942323
20.3204164371169,target,NA
20.3204164371169,complex,NA
20.3205155263519,DARPin,NA
20.3205155263519,target,-3.31765087293e-4
20.3205155263519,complex,0.00117388400226807
20.3287496895196,DARPin,-0.00109818959931747
20.3287496895196,target,NA
20.3287496895196,complex,NA
20.3288488192321,DARPin,NA
20.3288488192321,target,-6.0902976798689e-4
20.3288488192321,complex,0.00104087451506049
20.3370829419222,DARPin,-2.7980043458767e-4
20.3370829419222,target,NA
20.3370829419222,complex,NA
20.3371821121124,DARPin,NA
20.3371821121124,target,-8.8629444868073e-4
20.3371821121124,complex,7.6790009122808e-4
20.3454161943248,DARPin,-1.4285058392589e-4
20.3454161943248,target,NA
20.3454161943248,complex,NA
20.3455154049927,DARPin,NA
20.3455154049927,target,2.1512037418244e-4
20.3455154049927,complex,7.6170019167036e-4
20.3537494467275,DARPin,-2.1056574540132e-4
20.3537494467275,target,NA
20.3537494467275,complex,NA
20.3538486978729,DARPin,NA
20.3538486978729,target,2.1677165410712e-4
20.3538486978729,complex,7.620806524615e-4
20.3620826991301,DARPin,-2.7828090687674e-4
20.3620826991301,target,NA
20.3620826991301,complex,NA
20.3621819907532,DARPin,NA
20.3621819907532,target,2.1728412879486e-4
20.3621819907532,complex,0.00130916013905419
20.3704159515327,DARPin,-5.5066108048947e-4
20.3704159515327,target,NA
20.3704159515327,complex,NA
20.3705152836334,DARPin,NA
20.3705152836334,target,2.1553779403842e-4
20.3705152836334,complex,4.9609793717432e-4
20.3787492039354,DARPin,-5.4865620883145e-4
20.3787492039354,target,NA
20.3787492039354,complex,NA
20.3788485765137,DARPin,NA
20.3788485765137,target,2.1379145928193e-4
20.3788485765137,complex,-3.1696426470548e-4
20.387082456338,DARPin,-9.6052346845439e-4
20.387082456338,target,NA
20.387082456338,complex,NA
20.387181869394,DARPin,NA
20.387181869394,target,2.0978631508117e-4
20.387181869394,complex,-0.00249675388712947
20.3954157087406,DARPin,-0.00137239072807734
20.3954157087406,target,NA
20.3954157087406,complex,NA
20.3955151622742,DARPin,NA
20.3955151622742,target,-3.3960715445273e-4
20.3955151622742,complex,-8.6289431134075e-4
20.4037489611432,DARPin,-0.00219813011898124
20.4037489611432,target,NA
20.4037489611432,complex,NA
20.4038484551545,DARPin,NA
20.4038484551545,target,2.1302657140546e-4
20.4038484551545,complex,7.7096526444795e-4
20.4120822135459,DARPin,0.00109457957733685
20.4120822135459,target,NA
20.4120822135459,complex,NA
20.4121817480347,DARPin,NA
20.4121817480347,target,7.5698259638157e-4
20.4121817480347,complex,7.7134841110037e-4
20.4204154659485,DARPin,8.2104540493085e-4
20.4204154659485,target,NA
20.4204154659485,complex,NA
20.420515040915,DARPin,NA
20.420515040915,target,7.6286753398362e-4
20.420515040915,complex,7.7173155775284e-4
20.4287487183511,DARPin,5.475112325248e-4
20.4287487183511,target,NA
20.4287487183511,complex,NA
20.4288483337952,DARPin,NA
20.4288483337952,target,7.6225194687989e-4
20.4288483337952,complex,0.00131218233849222
20.4370819707538,DARPin,-3.8108709989812e-6
20.4370819707538,target,NA
20.4370819707538,complex,NA
20.4371816266755,DARPin,NA
20.4371816266755,target,7.5715634294667e-4
20.4371816266755,complex,0.00131917270410708
20.4454152231564,DARPin,-4.05488639421148e-6
20.4454152231564,target,NA
20.4454152231564,complex,NA
20.4455149195558,DARPin,NA
20.4455149195558,target,-3.410794696895e-4
20.4455149195558,complex,0.00132038041019925
20.453748475559,DARPin,-4.29890178949208e-6
20.453748475559,target,NA
20.453748475559,complex,NA
20.453848212436,DARPin,NA
20.453848212436,target,7.6040518556883e-4
20.453848212436,complex,0.00132034724833985
20.4620817279617,DARPin,1.3044773813996e-4
20.4620817279617,target,NA
20.4620817279617,complex,NA
20.4621815053163,DARPin,NA
20.4621815053163,target,7.5978959846509e-4
20.4621815053163,complex,0.00132031408648045
20.4704149803643,DARPin,6.04836896110278e-5
20.4704149803643,target,NA
20.4704149803643,complex,NA
20.4705147981965,DARPin,NA
20.4705147981965,target,7.6028730091534e-4
20.4705147981965,complex,7.7403043766777e-4
20.4787482327669,DARPin,-9.48035891790417e-6
20.4787482327669,target,NA
20.4787482327669,complex,NA
20.4788480910768,DARPin,NA
20.4788480910768,target,7.6022701565795e-4
20.4788480910768,complex,7.6778756432826e-4
20.4870814851695,DARPin,5.391585636108e-4
20.4870814851695,target,NA
20.4870814851695,complex,NA
20.4871813839571,DARPin,NA
20.4871813839571,target,6.2156587561313e-4
20.4871813839571,complex,0.00131482676300055
20.4954147375722,DARPin,1.2947167655964e-4
20.4954147375722,target,NA
20.4954147375722,complex,NA
20.4955146768373,DARPin,NA
20.4955146768373,target,4.8290473556827e-4
20.4955146768373,complex,0.0013218359296449
20.5037479899748,DARPin,-2.8021521049152e-4
20.5037479899748,target,NA
20.5037479899748,complex,NA
20.5038479697176,DARPin,NA
20.5038479697176,target,2.0564274073601e-4
20.5038479697176,complex,0.00132221639043604
20.5120812423774,DARPin,-0.00110379438014214
20.5120812423774,target,NA
20.5120812423774,complex,NA
20.5121812625978,DARPin,NA
20.5121812625978,target,7.5609607584291e-4
20.5121812625978,complex,7.7594617093002e-4
20.5204144947801,DARPin,-2.8069249391207e-4
20.5204144947801,target,NA
20.5204144947801,complex,NA
20.5205145554781,DARPin,NA
20.5205145554781,target,7.5548048873923e-4
20.5205145554781,complex,-4.36386452788115e-5
20.5287477471827,DARPin,5.4240939231794e-4
20.5287477471827,target,NA
20.5287477471827,complex,NA
20.5288478483584,DARPin,NA
20.5288478483584,target,7.5486490163549e-4
20.5288478483584,complex,-8.632234614876e-4
20.5370809995853,DARPin,4.7245340431627e-4
20.5370809995853,target,NA
20.5370809995853,complex,NA
20.5371811412386,DARPin,NA
20.5371811412386,target,7.5204153645351e-4
20.5371811412386,complex,-4.28723519737682e-5
20.545414251988,DARPin,4.0249741631459e-4
20.545414251988,target,NA
20.545414251988,complex,NA
20.5455144341189,DARPin,NA
20.5455144341189,target,2.0255137591061e-4
20.5455144341189,complex,9.08510542421058e-5
20.5537475043906,DARPin,-7.22708653024247e-6
20.5537475043906,target,NA
20.5537475043906,complex,NA
20.5538477269991,DARPin,NA
20.5538477269991,target,1.997333824513e-4
20.5538477269991,complex,2.2457446045808e-4
20.5620807567932,DARPin,-5.2759517205079e-6
20.5620807567932,target,NA
20.5620807567932,complex,NA
20.5621810198794,DARPin,NA
20.5621810198794,target,1.9691538899193e-4
20.5621810198794,complex,7.6493929363392e-4
20.5704140091958,DARPin,-5.51996711568786e-6
20.5704140091958,target,NA
20.5704140091958,complex,NA
20.5705143127596,DARPin,NA
20.5705143127596,target,-3.525908867189e-4
20.5705143127596,complex,7.7197263303058e-4
